Time,Influnent COD,Influnent SO42-,Methane at location 4,O2 at location 4,Ph at location 5,ORP at location 6,V at location 7
day9 15:15,,,3.181002871,0.326110779,6.798552093,-295.6421911,0.329803242
day9 15:20,,,4.378215379,0.323444693,6.947398542,-286.739087,0.361344711
day9 15:25,,,2.714476956,0.307328095,6.78682887,-281.1760829,0.354917146
day9 15:30,,,2.642393849,0.316735853,6.918957431,-273.7645824,0.365903904
day9 15:35,,,1.116450773,0.306370304,6.959328228,-260.435034,0.388557219
day9 15:40,,,2.88229133,0.3036002,6.913940628,-244.3437523,0.407148312
day9 15:45,,,3.921505191,0.303509781,7.268795444,-228.7634907,0.43444686
day9 15:50,,,0.494028339,0.29837576,7.470259896,-221.1982696,0.441159036
day9 15:55,,,3.154896547,0.299869423,7.037878908,-213.2051104,0.464076889
day9 16:00,189.8145422,48.55769462,2.921099562,0.288851966,6.99683637,-196.1656628,0.478573424
day9 16:05,,,1.312621733,0.292807815,7.239172778,-198.8716181,0.463842011
day9 16:10,,,4.09229838,0.296344999,6.981823896,-224.246321,0.454692821
day9 16:15,,,2.782873244,0.271235674,6.984476656,-214.0966766,0.44567922
day9 16:20,,,2.651432501,0.266041338,6.939347291,-221.5216179,0.449812203
day9 16:25,,,2.252605013,0.254505508,6.951361543,-226.8364372,0.43789202
day9 16:30,,,4.098224103,0.262900364,6.997750589,-223.5163801,0.446408753
day9 16:35,,,2.355068313,0.243975212,6.953851054,-245.6035866,0.435829771
day9 16:40,,,3.457632289,0.239314755,6.9049038,-246.7839417,0.417230719
day9 16:45,,,3.407749672,0.230460052,6.929959892,-252.1836662,0.417957906
day9 16:50,,,3.718850767,0.229893678,7.2025064,-261.081565,0.455806809
day9 16:55,,,1.813108899,0.215455054,7.012047367,-263.1537063,0.40887856
day9 17:00,,,1.081161619,0.20884808,7.000907538,-272.1121407,0.401603083
day9 17:05,,,2.891550209,0.20595632,7.12209453,-274.5285295,0.419581565
day9 17:10,,,2.648920441,0.215409839,7.019528109,-282.4692601,0.374732344
day9 17:15,,,2.402366661,0.220434277,7.199263674,-285.5822569,0.368040003
day9 17:20,,,2.015859086,0.219170065,6.97157036,-275.7835899,0.357749253
day9 17:25,,,2.555885817,0.23012068,6.90386544,-271.8539692,0.343231422
day9 17:30,,,3.073828602,0.234557876,6.907207698,-284.2393242,0.32540338
day9 17:35,,,3.042532106,0.239881447,6.894722034,-301.8454759,0.321430212
day9 17:40,,,4.650636705,0.244617328,6.871164317,-303.4064727,0.310809881
day9 17:45,,,2.931047608,0.251815514,6.878177688,-307.6648793,0.29801091
day9 17:50,,,3.074406212,0.251069387,6.907077534,-308.1542372,0.28997882
day9 17:55,,,2.113178984,0.260300859,6.813615749,-296.1203419,0.259314497
day9 18:00,232.8027367,56.39537022,2.472425227,0.256268593,6.85434089,-311.7514169,0.26269804
day9 18:05,,,3.889073824,0.260421091,6.855855767,-323.431399,0.259236542
day9 18:10,,,4.337482777,0.258978938,6.830004142,-310.7495528,0.255265879
day9 18:15,,,2.839762692,0.258431538,6.864709075,-325.5486924,0.252528961
day9 18:20,,,3.024815441,0.271062656,6.732552253,-319.8015562,0.239157071
day9 18:25,,,4.669364519,0.262937989,7.046886681,-320.7231118,0.22838904
day9 18:30,,,2.916584847,0.272465779,6.645302862,-321.4141718,0.20704886
day9 18:35,,,2.339845587,0.268858884,6.818107448,-339.3761329,0.212099095
day9 18:40,,,3.002901717,0.261342824,6.832981615,-332.6664437,0.215717435
day9 18:45,,,3.055275278,0.267769585,6.947804801,-341.6476395,0.200224484
day9 18:50,,,0.311944706,0.275210634,6.963135013,-342.4175291,0.193022677
day9 18:55,,,1.46152029,0.269697114,7.032537522,-340.8710294,0.189775502
day9 19:00,,,4.245426083,0.270082613,6.815722588,-350.346796,0.178152314
day9 19:05,,,4.360445209,0.277325064,6.78324241,-348.9406389,0.180456849
day9 19:10,,,2.97397578,0.276152899,6.975981625,-346.594975,0.175139799
day9 19:15,,,2.092941429,0.277750023,6.784230856,-349.7917432,0.180248997
day9 19:20,,,2.185251911,0.276476398,6.948589639,-349.1963051,0.181237482
day9 19:25,,,2.70663559,0.274054516,6.967904864,-343.929113,0.184177459
day9 19:30,,,3.024896341,0.275715699,6.887791737,-343.6094989,0.180341639
day9 19:35,,,2.451344923,0.280270394,6.443328131,-350.14711,0.183672494
day9 19:40,,,2.571939659,0.262654205,6.841924982,-339.176627,0.190625909
day9 19:45,,,3.636406459,0.271499341,6.854190804,-342.9025688,0.184879492
day9 19:50,,,2.948079306,0.275357994,6.687890834,-337.9118832,0.181052436
day9 19:55,,,2.15164582,0.288867891,6.848570711,-340.5326438,0.186772056
day9 20:00,236.2224973,51.461302,0.652842698,0.280795296,7.094711934,-341.9957346,0.190916511
day9 20:05,,,2.222176936,0.28690111,6.829867285,-341.5076273,0.185596752
day9 20:10,,,2.994769386,0.287605069,6.790216683,-337.9694733,0.195997722
day9 20:15,,,2.910718239,0.29739182,6.808592888,-353.7192742,0.183158894
day9 20:20,,,2.426343657,0.294931584,6.77774767,-339.3852374,0.185515739
day9 20:25,,,2.81176146,0.302174285,6.825508723,-351.1646262,0.182984653
day9 20:30,,,2.933850264,0.310702551,6.860314802,-312.9015412,0.17711299
day9 20:35,,,4.207538307,0.320198023,6.997992066,-311.6026444,0.177459003
day9 20:40,,,3.493900154,0.309085238,6.74326383,-333.9441235,0.174872591
day9 20:45,,,4.126140048,0.321841571,6.531275491,-337.4446593,0.175891479
day9 20:50,,,3.617433853,0.328363782,6.792650932,-335.2914947,0.172983625
day9 20:55,,,3.28856073,0.327343803,6.791737526,-331.9012417,0.173101457
day9 21:00,,,2.789082003,0.327353634,6.702701849,-312.2288588,0.169792823
day9 21:05,,,2.530579081,0.321075145,6.883944141,-354.6672702,0.188807732
day9 21:10,,,4.507814097,0.312337133,6.730135478,-332.9268271,0.191612425
day9 21:15,,,3.796512241,0.303367394,7.141514099,-349.6198746,0.218673195
day9 21:20,,,2.6310793,0.306428235,6.59253454,-337.517796,0.225220504
day9 21:25,,,3.04673905,0.289177342,6.87312902,-331.5560063,0.239053544
day9 21:30,,,1.948751041,0.288469526,7.154697128,-341.2052208,0.25217827
day9 21:35,,,4.590730504,0.27359813,7.11355224,-341.288113,0.268184879
day9 21:40,,,5.649229936,0.269986279,6.827166745,-340.8841016,0.290456617
day9 21:45,,,2.860130769,0.260831252,6.686516519,-342.6919797,0.296975799
day9 21:50,,,2.974589739,0.230210504,6.801649315,-326.0428202,0.30486718
day9 21:55,,,2.639303302,0.252079566,6.707266974,-351.3597636,0.321465438
day9 22:00,240.1037705,48.14846545,2.420356858,0.23285442,6.939483069,-337.8989258,0.338022775
day9 22:05,,,2.989822592,0.24308711,6.90515008,-341.499622,0.340380428
day9 22:10,,,3.358993924,0.24327003,6.881275189,-331.4416411,0.333612009
day9 22:15,,,2.996150364,0.243480396,6.977318263,-341.3864946,0.350308217
day9 22:20,,,3.940875076,0.25258321,7.157022906,-340.8599227,0.349587935
day9 22:25,,,1.599324312,0.254871015,6.99900195,-317.5414491,0.353619632
day9 22:30,,,2.687325176,0.25290663,7.225798576,-331.2443904,0.355422376
day9 22:35,,,3.009824124,0.254477402,6.89003565,-324.4286752,0.370715513
day9 22:40,,,3.294049279,0.24713317,6.913316434,-329.6193334,0.371509455
day9 22:45,,,1.828851536,0.249958874,6.911163238,-340.7369593,0.400085891
day9 22:50,,,3.543409636,0.259019371,7.345842362,-320.6397393,0.386327138
day9 22:55,,,2.414855172,0.261624726,7.360236059,-324.1202402,0.347980058
day9 23:00,,,2.765239139,0.258304589,7.038268445,-321.8773818,0.376556215
day9 23:05,,,2.669627414,0.266512923,6.934131143,-313.8092766,0.38554299
day9 23:10,,,3.037578939,0.253908453,6.899335977,-317.4971691,0.371778938
day9 23:15,,,4.147766723,0.258284242,6.874079649,-320.2696402,0.360485738
day9 23:20,,,2.16286302,0.266990643,7.019386616,-317.4972246,0.347041856
day9 23:25,,,2.908192262,0.260401994,7.00736761,-322.9878902,0.333869449
day9 23:30,,,2.329858241,0.242603283,6.679653798,-321.6673195,0.324837697
day9 23:35,,,3.931051883,0.26989505,6.701836315,-333.1819284,0.320357992
day9 23:40,,,2.349546519,0.258864801,6.701860595,-314.3902881,0.307235353
day9 23:45,,,0.946143261,0.260017512,6.873375763,-316.7157607,0.293174249
day9 23:50,,,2.884748363,0.261720588,7.024799268,-319.7335527,0.279727396
day9 23:55,,,1.984741117,0.263210185,6.086936336,-317.1393769,0.267998956
day10 00:00,274.5952362,57.76122955,3.613206442,0.265053111,6.645244911,-319.9573963,0.258237645
day10 00:05,,,2.61238337,0.26784964,6.748276846,-313.594442,0.25587236
day10 00:10,,,3.317434803,0.278174871,7.065582206,-315.5436462,0.267324216
day10 00:15,,,3.548946098,0.292495229,6.786511907,-320.5670421,0.262379466
day10 00:20,,,4.887809453,0.297481259,6.784767754,-324.6956571,0.272732957
day10 00:25,,,3.849727064,0.310573896,6.97465,-322.0715793,0.276076644
day10 00:30,,,3.32573111,0.32107943,7.028454796,-320.8303096,0.266714479
day10 00:35,,,2.713852869,0.319699242,7.455198584,-316.7079034,0.268604627
day10 00:40,,,4.064800805,0.327333268,6.385183163,-319.164902,0.26906312
day10 00:45,,,2.904142756,0.332613116,6.891958384,-324.67818,0.270440912
day10 00:50,,,5.535214102,0.344874764,6.958957518,-347.1865536,0.296316799
day10 00:55,,,3.808000947,0.360795032,6.857157259,-327.0949258,0.271524343
day10 01:00,,,4.039941229,0.358538289,6.868473063,-336.8619147,0.270459998
day10 01:05,,,1.522887251,0.349522005,6.904233003,-328.854467,0.296374462
day10 01:10,,,3.177023869,0.34342712,6.969445197,-309.5448509,0.298814338
day10 01:15,,,3.135284932,0.338288255,6.897617452,-346.778304,0.325532097
day10 01:20,,,3.70247256,0.327383459,7.084310282,-324.7799478,0.332525816
day10 01:25,,,4.348690237,0.319587363,6.95813878,-315.1901359,0.363681401
day10 01:30,,,1.794710156,0.310530504,6.934508279,-324.3058868,0.359403548
day10 01:35,,,5.276689553,0.291036544,6.929452106,-323.9753647,0.38167315
day10 01:40,,,2.599225987,0.306727019,6.93621023,-308.956843,0.395377323
day10 01:45,,,4.507966616,0.277929697,6.946834273,-317.6025931,0.415661694
day10 01:50,,,2.706739208,0.280949747,7.146420206,-347.7214243,0.453849351
day10 01:55,,,2.423551177,0.277708856,6.939356705,-317.9842587,0.442126749
day10 02:00,282.9558409,53.18932036,1.970985399,0.258152603,6.901191304,-340.040989,0.465403849
day10 02:05,,,3.265145735,0.256270484,6.796917373,-314.4640971,0.465589483
day10 02:10,,,2.697944112,0.264163393,7.00612352,-300.2467745,0.44693945
day10 02:15,,,1.652610123,0.279460035,7.069854465,-315.932918,0.422655765
day10 02:20,,,5.458743102,0.266823713,7.144940367,-324.6821466,0.46224393
day10 02:25,,,3.683220985,0.252364581,7.071715486,-329.8322719,0.416576598
day10 02:30,,,4.022079298,0.24980872,6.895307061,-310.9871542,0.401301623
day10 02:35,,,3.785640287,0.258728498,7.180524838,-335.2422175,0.385429569
day10 02:40,,,3.154428887,0.251010878,6.894363515,-347.0991465,0.380805848
day10 02:45,,,5.152463015,0.244204261,6.951340147,-349.9158688,0.37477172
day10 02:50,,,4.798356351,0.248686284,7.165738692,-338.070726,0.358883627
day10 02:55,,,3.438178373,0.239447283,7.146579254,-345.2459429,0.362824265
day10 03:00,,,3.984027435,0.239060655,6.921969465,-356.1109941,0.348834645
day10 03:05,,,2.836048134,0.241586067,6.756228083,-345.4204908,0.341604188
day10 03:10,,,3.956462713,0.263881436,6.881422103,-356.1232424,0.340739304
day10 03:15,,,3.809201804,0.250350119,6.790572072,-357.7310577,0.335409508
day10 03:20,,,3.380594331,0.255893589,6.999109163,-338.7769669,0.327444969
day10 03:25,,,3.707100221,0.258545968,7.128451336,-331.8919504,0.305681763
day10 03:30,,,1.659387562,0.262650958,7.025145355,-360.0262268,0.317235698
day10 03:35,,,3.376358161,0.272474968,6.997622464,-341.84075,0.304973355
day10 03:40,,,5.309111427,0.265665953,7.057182038,-326.3161824,0.299596143
day10 03:45,,,3.573108259,0.277413613,6.804387335,-341.1958602,0.280592588
day10 03:50,,,3.884486628,0.267961505,7.107135892,-341.3477689,0.282042644
day10 03:55,,,4.124704362,0.265851223,6.770223385,-357.3530218,0.278900045
day10 04:00,275.3432615,50.01777429,4.825277583,0.291942876,6.894594182,-322.7037515,0.26502526
day10 04:05,,,2.136623411,0.284951729,6.933516875,-343.400236,0.26910939
day10 04:10,,,2.784089208,0.288799222,6.985253254,-333.7205018,0.257301453
day10 04:15,,,3.357662021,0.283166184,6.61156999,-336.417866,0.25732485
day10 04:20,,,6.247191255,0.281095414,6.770467526,-340.4034373,0.255650365
day10 04:25,,,3.440020935,0.292773289,6.787591421,-357.3916493,0.247403273
day10 04:30,,,3.341984111,0.297047545,6.814191947,-344.357159,0.245130816
day10 04:35,,,5.732626688,0.291023432,6.807119577,-344.9372249,0.242224384
day10 04:40,,,2.623219926,0.291668548,6.742372237,-336.1785443,0.221127343
day10 04:45,,,4.559886054,0.301712129,6.744913291,-350.4912456,0.233152651
day10 04:50,,,4.043385788,0.30340841,6.709478108,-327.3574371,0.230017339
day10 04:55,,,6.089985999,0.285688906,6.509661057,-327.1529618,0.22547057
day10 05:00,,,3.580713966,0.289265588,6.879650326,-331.6778713,0.222682148
day10 05:05,,,3.22701219,0.272547201,6.704379125,-333.1860308,0.227432645
day10 05:10,,,3.04233055,0.288289836,6.785365637,-331.6275235,0.228924095
day10 05:15,,,2.27730105,0.296400788,6.745115045,-341.693211,0.238413724
day10 05:20,,,4.319628476,0.295555645,6.716709276,-339.4843574,0.245580829
day10 05:25,,,3.594079265,0.296910461,6.486118327,-326.2455223,0.248915513
day10 05:30,,,1.512653029,0.295656087,7.054049506,-337.1196989,0.258267457
day10 05:35,,,4.663460152,0.294975281,7.369620753,-320.8490068,0.26783432
day10 05:40,,,3.386415036,0.296031272,6.706875795,-320.5922495,0.268971669
day10 05:45,,,1.338897809,0.28828506,7.030680311,-328.0067523,0.275451376
day10 05:50,,,2.494777081,0.29605557,6.993197925,-330.1574687,0.291805329
day10 05:55,,,2.733852076,0.309036355,6.950703437,-323.8982964,0.29228929
day10 06:00,277.6321106,44.95658401,2.887527466,0.298637907,6.871123273,-314.1951935,0.298872352
day10 06:05,,,1.934525718,0.309657968,6.946662794,-345.2379087,0.291643895
day10 06:10,,,3.290340655,0.310968076,6.945736196,-332.4425922,0.283664758
day10 06:15,,,3.761928075,0.317640738,6.986434042,-338.112947,0.278019641
day10 06:20,,,4.68205573,0.320817964,6.603873064,-344.4244578,0.276137502
day10 06:25,,,1.776886565,0.332648993,7.373978888,-354.2235,0.268856337
day10 06:30,,,6.180762405,0.330775415,6.848423527,-377.5649276,0.269278057
day10 06:35,,,0.682041083,0.332616635,6.700910216,-385.6132115,0.257738505
day10 06:40,,,2.973485585,0.341975427,6.908838209,-371.6421961,0.247250727
day10 06:45,,,2.502930534,0.344575092,6.993570353,-371.1889681,0.241011531
day10 06:50,,,3.683844804,0.324410775,6.802648979,-385.4902957,0.24998316
day10 06:55,,,3.509655115,0.356795147,6.879666638,-412.9945903,0.233643008
day10 07:00,,,1.298440708,0.351028628,6.741247425,-397.7569817,0.226805719
day10 07:05,,,2.95111041,0.359670238,6.804472657,-401.9741912,0.218885188
day10 07:10,,,3.980354207,0.352272852,7.052654468,-400.7113461,0.225425663
day10 07:15,,,2.693927736,0.351163478,6.769017614,-394.5999384,0.224110977
day10 07:20,,,3.10879471,0.345592428,6.645837452,-403.3130999,0.224377133
day10 07:25,,,1.618671241,0.357704204,6.859915017,-406.0160485,0.217959668
day10 07:30,,,0.845754395,0.355644598,6.754550062,-410.3107385,0.227939569
day10 07:35,,,2.565975671,0.350339802,6.838125144,-394.6471594,0.223150979
day10 07:40,,,3.549650172,0.349465427,6.777976713,-410.5530139,0.225324204
day10 07:45,,,3.805348871,0.372520512,6.984961525,-407.5895967,0.216251022
day10 07:50,,,0.888774635,0.35842593,6.800109682,-414.2372949,0.218825577
day10 07:55,,,2.924218706,0.362174201,7.015646422,-405.7402333,0.219158561
day10 08:00,255.2240262,50.39214267,4.400123934,0.361101324,6.698304177,-422.6092702,0.215221602
day10 08:05,,,5.770922797,0.346864331,6.805799707,-429.1185038,0.220377386
day10 08:10,,,0.70895145,0.340359328,6.762615976,-415.208692,0.222791982
day10 08:15,,,3.690405225,0.328083512,6.875548877,-406.6766339,0.222285615
day10 08:20,,,3.123079882,0.328232477,6.506338214,-415.7184208,0.223865917
day10 08:25,,,2.932655749,0.310739903,6.518976087,-420.2472183,0.22303977
day10 08:30,,,4.067238666,0.300051771,6.936593108,-428.394142,0.226918276
day10 08:35,,,2.963463727,0.294431672,6.65182712,-430.9449583,0.223750788
day10 08:40,,,3.627407312,0.276496699,6.613041245,-409.3465974,0.22188115
day10 08:45,,,4.501190919,0.277219105,6.69483485,-411.8974214,0.227245032
day10 08:50,,,3.254999072,0.265738218,6.568239891,-409.9644685,0.226037535
day10 08:55,,,0.732504203,0.255090287,6.715077638,-408.7571975,0.217205556
day10 09:00,,,4.031732282,0.244945587,6.812886453,-397.4187578,0.221612099
day10 09:05,,,3.53571785,0.259232947,6.773955025,-414.455723,0.226519483
day10 09:10,,,4.103822028,0.250570663,6.857178765,-406.5801986,0.226124759
day10 09:15,,,2.305767302,0.258095801,6.817754585,-442.3400076,0.22679168
day10 09:20,,,2.694368414,0.270270241,6.844069008,-417.5919493,0.229081868
day10 09:25,,,4.544617463,0.279243537,6.898023054,-424.168045,0.226264367
day10 09:30,,,5.588868614,0.288709924,6.887434106,-414.0756301,0.221464363
day10 09:35,,,1.108922834,0.288965106,6.872714569,-418.3226255,0.223171666
day10 09:40,,,3.185614608,0.280136109,6.834822886,-431.530877,0.226334164
day10 09:45,,,2.681501329,0.295897729,6.846020352,-417.8790748,0.21999854
day10 09:50,,,4.664767806,0.277190001,6.787099236,-434.4411894,0.223626808
day10 09:55,,,3.924647779,0.31145698,6.79432276,-427.7039793,0.227057848
day10 10:00,244.634039,44.6315984,3.336471497,0.305104651,7.463057651,-444.2859005,0.225186655
day10 10:05,,,4.70934687,0.312221887,6.761002701,-440.2599325,0.227741398
day10 10:10,,,3.945114356,0.305930305,6.965972124,-443.6874632,0.243076336
day10 10:15,,,3.287570602,0.312263143,6.926495585,-434.2601561,0.252065467
day10 10:20,,,4.526999103,0.30440387,7.169701699,-419.3006437,0.257334591
day10 10:25,,,3.92123233,0.315333921,7.057198398,-419.3791759,0.277418244
day10 10:30,,,3.945310565,0.311999938,6.880380836,-419.0637044,0.287944576
day10 10:35,,,3.345155617,0.307875898,6.77222807,-421.9322282,0.285824094
day10 10:40,,,4.297259137,0.275995951,6.84796332,-413.440293,0.30027377
day10 10:45,,,3.41401083,0.308529196,6.713311312,-406.1572128,0.307192958
day10 10:50,,,3.312963164,0.299726659,6.919969385,-397.6734758,0.31778478
day10 10:55,,,3.931349967,0.304095216,7.193601956,-406.6132397,0.321086667
day10 11:00,,,3.467532408,0.305206931,6.874217554,-402.7990103,0.324495508
day10 11:05,,,3.844589694,0.295601586,6.904732604,-390.7472684,0.332981496
day10 11:10,,,3.219471039,0.283526899,6.733502473,-398.6175506,0.329320343
day10 11:15,,,3.27243084,0.279059316,6.935203066,-388.030297,0.342667757
day10 11:20,,,0.77838498,0.290495463,6.938860829,-397.9203067,0.316942682
day10 11:25,,,4.327936529,0.261367891,6.878025155,-393.7598101,0.313993728
day10 11:30,,,3.695741772,0.267395913,6.803648178,-394.6597411,0.325376182
day10 11:35,,,3.702252329,0.240663219,6.90140101,-400.8771814,0.301627006
day10 11:40,,,4.941514357,0.229345314,6.747972584,-384.1245858,0.298886815
day10 11:45,,,3.802444852,0.229080839,6.952108043,-395.9735308,0.302168734
day10 11:50,,,4.036444741,0.210480444,6.682192805,-394.2382996,0.29496406
day10 11:55,,,4.023129386,0.213092177,7.062757671,-402.4683868,0.293433994
day10 12:00,234.1270732,42.68856932,3.607592562,0.204318844,6.778737734,-417.7265592,0.29442949
